Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
81050,9955481,57,13,single,rented,no,Statistician,Eluru[25],Andhra_Pradesh,5,10,0
96470,3762111,61,13,single,rented,yes,Comedian,North_Dumdum,West_Bengal,6,13,0
54146,7552268,38,6,single,rented,no,Civil_engineer,Berhampore,West_Bengal,5,10,0
31277,4301546,66,12,single,rented,yes,Analyst,Karawal_Nagar,Delhi,8,11,0
78884,801797,45,16,single,rented,no,Firefighter,Nangloi_Jat,Delhi,10,14,0
3812,1906089,27,14,single,rented,no,Computer_hardware_engineer,Nagpur,Maharashtra,5,13,1
13124,609522,72,2,single,rented,no,Technician,Kulti,West_Bengal,2,12,0
2292,7018599,53,0,single,rented,no,Surveyor,Hajipur[31],Bihar,0,13,1
17601,8446445,36,6,single,rented,no,Chemical_engineer,Bhilai,Chhattisgarh,6,10,0
55917,5669046,65,8,single,rented,no,Physician,Nagercoil,Tamil_Nadu,4,12,0
69140,2915841,52,7,single,rented,no,Economist,Gorakhpur,Uttar_Pradesh,3,12,0
13287,8697355,54,17,single,rented,no,Architect,Ongole,Andhra_Pradesh,13,12,0
93443,98356,50,4,single,rented,yes,Politician,Malegaon,Maharashtra,4,13,1
16041,2965928,57,8,single,rented,no,Designer,Pudukkottai,Tamil_Nadu,6,11,0
87324,7098273,67,10,single,rented,no,Chartered_Accountant,Eluru[25],Andhra_Pradesh,3,12,1
43474,8739174,28,5,single,rented,no,Secretary,Dhanbad,Jharkhand,5,12,0
37931,8602683,46,1,married,rented,no,Web_designer,Bangalore,Karnataka,1,10,0
97234,9585696,42,13,single,rented,yes,Official,Anantapuram[24],Andhra_Pradesh,3,12,0
1660,504009,64,16,single,rented,no,Drafter,Sagar,Madhya_Pradesh,6,11,0
59415,7002610,56,4,single,rented,no,Police_officer,Hyderabad,Telangana,4,12,0
69330,3172080,40,2,single,norent_noown,no,Computer_operator,Mangalore,Karnataka,2,11,0
29023,8942790,26,0,single,rented,no,Air_traffic_controller,Bikaner,Rajasthan,0,14,0
82763,61219,24,7,single,rented,no,Surgeon,Arrah,Bihar,7,14,0
68514,9669201,59,2,single,rented,no,Civil_engineer,Vijayanagaram,Andhra_Pradesh,2,14,0
77755,2573344,70,10,single,norent_noown,no,Comedian,Belgaum,Karnataka,9,14,0
77811,7174091,59,11,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,11,10,0
37368,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,1
87892,407393,73,16,single,rented,no,Chemical_engineer,Tezpur,Assam,10,12,0
46630,3411984,31,12,single,owned,no,Army_officer,Jodhpur,Rajasthan,4,12,1
24289,5190632,59,6,single,rented,no,Flight_attendant,Kochi,Kerala,6,10,1
84984,6840553,21,4,single,rented,no,Designer,Nagaon,Assam,4,14,0
65688,5768112,52,3,single,owned,no,Physician,Karawal_Nagar,Delhi,3,11,0
74728,2131115,42,19,single,rented,yes,Biomedical_Engineer,Alwar,Rajasthan,14,13,0
17176,9247929,48,4,single,rented,yes,Geologist,Surendranagar_Dudhrej,Gujarat,3,13,0
99960,2802877,70,14,single,rented,no,Hotel_Manager,Cuttack,Odisha,10,11,0
84554,1864741,63,15,single,rented,yes,Police_officer,Muzaffarpur,Bihar,9,12,0
11756,4674975,38,13,single,rented,yes,Petroleum_Engineer,Bhilai,Chhattisgarh,12,10,0
58952,7367762,67,16,single,rented,no,Official,Berhampore,West_Bengal,13,12,0
76949,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,0
38290,6201762,46,1,single,rented,no,Lawyer,Kochi,Kerala,1,10,1
71541,4022242,69,17,single,rented,no,Magistrate,Panihati,West_Bengal,9,12,0
39143,1298588,67,8,single,rented,no,Mechanical_engineer,Navi_Mumbai,Maharashtra,8,14,0
73696,6475776,35,4,single,norent_noown,no,Surveyor,Ambarnath,Maharashtra,4,11,0
65196,7592145,68,20,single,rented,yes,Industrial_Engineer,Shivpuri,Madhya_Pradesh,4,10,0
98644,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0
9429,1808178,68,18,single,rented,yes,Design_Engineer,Orai,Uttar_Pradesh,14,12,0
81749,5557295,29,2,single,rented,no,Politician,Varanasi,Uttar_Pradesh,2,13,0
92316,4792641,40,15,single,rented,yes,Software_Developer,Kakinada,Andhra_Pradesh,13,10,0
46613,9310823,78,4,married,rented,no,Technical_writer,Ongole,Andhra_Pradesh,3,12,0
23766,4012270,39,7,single,rented,yes,Web_designer,Hazaribagh,Jharkhand,7,10,0
27504,8692016,22,10,single,rented,yes,Graphic_Designer,Hazaribagh,Jharkhand,8,13,0
91269,8381715,72,0,single,rented,yes,Surveyor,North_Dumdum,West_Bengal,0,10,1
71459,7783136,44,13,single,rented,no,Physician,Miryalaguda,Telangana,9,12,0
32401,9784947,24,11,single,rented,no,Designer,Berhampore,West_Bengal,11,14,0
97225,9822116,27,12,single,rented,no,Artist,Haridwar,Uttarakhand,12,13,0
20876,6425594,75,6,single,rented,no,Secretary,Madurai,Tamil_Nadu,6,11,0
33949,553772,38,19,single,rented,yes,Computer_operator,Ludhiana,Punjab,9,14,1
71874,7325901,74,12,single,rented,yes,Magistrate,Khammam,Telangana,12,13,0
16483,8573668,57,15,single,rented,yes,Lawyer,Medininagar,Jharkhand,13,13,0
2607,8396271,24,14,married,rented,yes,Air_traffic_controller,Latur,Maharashtra,14,13,0
76587,5245448,25,8,single,rented,yes,Technology_specialist,Dindigul,Tamil_Nadu,7,14,0
88524,3038020,30,15,single,rented,yes,Firefighter,Bhusawal,Maharashtra,4,10,1
6415,1303616,21,3,single,rented,no,Computer_hardware_engineer,Raipur,Chhattisgarh,3,13,0
7039,6488496,46,2,single,rented,no,Industrial_Engineer,Ongole,Andhra_Pradesh,2,10,0
6,6915937,64,0,single,rented,no,Civil_servant,Jalgaon,Maharashtra,0,12,0
81663,2721517,62,6,single,rented,no,Statistician,Thanjavur,Tamil_Nadu,6,10,0
19548,587478,44,0,single,rented,no,Flight_attendant,Mahbubnagar,Telangana,0,14,0
11664,4707147,27,10,single,rented,no,Secretary,Raebareli,Uttar_Pradesh,4,10,0
70950,1896591,25,19,single,rented,no,Firefighter,Salem,Tamil_Nadu,5,13,0
49614,249273,33,18,single,rented,no,Engineer,Amaravati,Andhra_Pradesh,9,14,0
60956,7210569,54,17,single,rented,no,Engineer,Aizawl,Mizoram,10,11,1
441,8914067,77,18,single,rented,yes,Economist,Delhi_city,Delhi,10,11,0
69002,2278568,25,4,single,rented,no,Consultant,Unnao,Uttar_Pradesh,4,12,1
98946,4621760,35,4,single,rented,no,Technical_writer,Kolkata,West_Bengal,4,13,0
44323,8001918,41,5,single,rented,no,Economist,Bulandshahr,Uttar_Pradesh,5,14,0
67475,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
9118,5016115,74,20,single,rented,no,Librarian,Aurangabad,Maharashtra,3,13,0
18910,585611,31,2,single,rented,no,Engineer,Kishanganj[35],Bihar,2,10,0
4871,1920103,31,6,single,rented,no,Analyst,Jaipur,Rajasthan,6,12,0
6566,1536602,44,5,single,rented,no,Mechanical_engineer,Berhampore,West_Bengal,5,12,0
73512,2566021,39,17,married,rented,no,Artist,Thane,Maharashtra,3,10,0
82806,6889369,27,9,single,rented,no,Civil_engineer,Jaunpur,Uttar_Pradesh,4,12,0
83046,8089960,64,11,single,rented,no,Technical_writer,Berhampore,West_Bengal,11,14,0
27461,3859838,62,13,single,rented,yes,Graphic_Designer,Baranagar,West_Bengal,7,13,0
7705,265272,75,20,single,rented,no,Mechanical_engineer,Delhi_city,Delhi,6,14,0
82428,9538930,73,1,single,rented,yes,Engineer,Chennai,Tamil_Nadu,1,12,0
87928,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0
98277,1558677,28,8,single,rented,no,Analyst,Nadiad,Gujarat,8,14,0
70606,4888019,73,14,single,rented,no,Army_officer,Guntakal,Andhra_Pradesh,11,10,0
46459,2833907,61,11,married,rented,no,Librarian,Karimnagar,Telangana,6,12,0
27604,4112102,46,15,single,rented,no,Chef,Mangalore,Karnataka,5,13,0
74945,2213823,73,4,single,rented,no,Industrial_Engineer,Pondicherry,Puducherry,4,13,0
89377,1970809,61,12,single,rented,no,Drafter,Sikar,Rajasthan,4,13,0
81986,5472585,63,17,married,rented,no,Computer_operator,Ramagundam[27],Telangana,6,11,0
89566,7134787,63,15,single,rented,no,Web_designer,Sambalpur,Odisha,12,12,1
24648,7461869,51,10,single,rented,yes,Industrial_Engineer,Jamnagar,Gujarat,10,10,0
98665,3693963,41,19,single,rented,yes,Army_officer,Pudukkottai,Tamil_Nadu,3,11,0
29282,1050363,39,5,single,owned,no,Chemical_engineer,Nellore[14][15],Andhra_Pradesh,5,11,0
7665,6859891,66,13,single,rented,no,Psychologist,Raipur,Chhattisgarh,11,13,0
78656,8786565,42,5,single,rented,no,Industrial_Engineer,Hindupur,Andhra_Pradesh,4,12,0
9822,5827147,53,12,single,rented,no,Flight_attendant,Burhanpur,Madhya_Pradesh,10,10,0
33065,2968373,29,20,single,rented,no,Chartered_Accountant,Purnia[26],Bihar,11,12,0
91319,5088858,51,5,single,norent_noown,no,Flight_attendant,Bharatpur,Rajasthan,5,12,0
6458,9953142,51,6,single,norent_noown,no,Scientist,Raiganj,West_Bengal,6,14,0
79782,6623565,42,16,single,rented,no,Biomedical_Engineer,Bhind,Madhya_Pradesh,5,13,0
42270,8110051,58,0,single,rented,yes,Industrial_Engineer,Bhalswa_Jahangir_Pur,Delhi,0,13,0
80542,1718145,47,16,single,rented,no,Architect,Chapra,Bihar,4,14,0
94837,2860021,23,17,single,norent_noown,no,Biomedical_Engineer,Jhansi,Uttar_Pradesh,11,13,0
27220,2663598,63,15,single,rented,no,Software_Developer,Rajahmundry[19][20],Andhra_Pradesh,11,12,0
12876,4971595,54,8,single,owned,no,Dentist,Nagpur,Maharashtra,8,13,0
72718,7800702,74,16,single,rented,no,Politician,Dindigul,Tamil_Nadu,8,12,0
78444,7283454,74,5,married,rented,no,Technical_writer,Machilipatnam,Andhra_Pradesh,5,11,0
8303,7533165,27,19,single,rented,yes,Web_designer,Bhilai,Chhattisgarh,8,12,0
21331,6060465,49,11,married,rented,yes,Librarian,Pune,Maharashtra,10,14,0
59800,7467167,57,6,single,rented,no,Economist,Bellary,Karnataka,6,11,0
53901,8973412,54,7,single,rented,no,Designer,Salem,Tamil_Nadu,5,12,0
25466,499939,25,17,married,rented,yes,Chef,Bareilly,Uttar_Pradesh,9,14,0
49980,5275803,33,10,single,rented,no,Police_officer,Kulti,West_Bengal,9,13,0
69071,6572051,28,14,single,rented,no,Drafter,Guntur[13],Andhra_Pradesh,9,11,0
13728,2237433,65,19,single,rented,no,Consultant,Begusarai,Bihar,7,12,0
73921,9400836,58,5,single,rented,yes,Consultant,Bulandshahr,Uttar_Pradesh,5,13,1
22874,5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
4455,6877905,40,9,single,rented,yes,Lawyer,Bulandshahr,Uttar_Pradesh,7,11,1
3516,4251239,79,2,single,rented,no,Analyst,Kurnool[18],Andhra_Pradesh,2,14,1
83302,796965,39,19,single,rented,no,Technical_writer,Pali,Rajasthan,11,12,0
24497,2478694,39,0,single,rented,yes,Comedian,Gopalpur,West_Bengal,0,13,0
57806,2613761,57,3,single,owned,no,Dentist,Malegaon,Maharashtra,3,14,0
45105,5539169,30,6,married,rented,no,Comedian,Vijayawada,Andhra_Pradesh,6,13,0
36661,221630,58,12,single,rented,yes,Web_designer,Durg,Chhattisgarh,7,12,0
68150,7320325,42,3,single,owned,no,Comedian,Durg,Chhattisgarh,3,13,0
58391,3883838,62,19,single,rented,no,Web_designer,Chapra,Bihar,13,13,0
22561,1783274,34,8,single,owned,no,Surveyor,Bidhannagar,West_Bengal,7,12,1
62709,3167636,43,10,single,rented,no,Technical_writer,Kirari_Suleman_Nagar,Delhi,10,10,0
60524,4248868,79,11,single,rented,no,Drafter,Bilaspur,Chhattisgarh,11,13,1
26568,4260981,47,18,single,rented,no,Politician,Hindupur,Andhra_Pradesh,7,13,0
9954,3469743,78,17,single,rented,no,Mechanical_engineer,Ballia,Uttar_Pradesh,8,10,0
56088,5403583,44,14,married,rented,yes,Geologist,Navi_Mumbai,Maharashtra,8,12,0
28523,140516,29,19,single,rented,no,Politician,Vellore,Tamil_Nadu,14,10,1
17960,957493,72,14,single,rented,no,Aviator,Satara,Maharashtra,9,14,0
55736,9723891,31,9,single,rented,yes,Hotel_Manager,Shahjahanpur,Uttar_Pradesh,9,14,0
97617,9215066,69,11,single,rented,no,Magistrate,Gaya,Bihar,11,10,0
24277,8059284,72,1,single,rented,yes,Financial_Analyst,Satara,Maharashtra,1,13,0
50673,9842635,60,7,married,owned,yes,Politician,Malda,West_Bengal,7,11,0
99714,5978445,27,10,single,rented,no,Police_officer,Naihati,West_Bengal,4,10,0
1618,1043629,48,2,single,rented,no,Microbiologist,Tiruppur,Tamil_Nadu,2,11,0
14220,9569607,51,13,single,rented,no,Engineer,Dehri[30],Bihar,12,13,0
12122,5663883,37,4,single,rented,no,Artist,Ajmer,Rajasthan,4,11,1
91297,5203994,79,3,single,rented,yes,Air_traffic_controller,Sasaram[30],Bihar,3,14,0
9523,7887382,37,2,single,rented,no,Librarian,Howrah,West_Bengal,2,11,1
63826,1886204,59,0,married,rented,yes,Army_officer,Siwan[32],Bihar,0,10,0
92232,4149976,35,15,married,owned,no,Drafter,Ludhiana,Punjab,10,12,0
37698,5000063,38,17,single,rented,no,Technology_specialist,Yamunanagar,Haryana,5,11,1
17694,279696,49,17,single,rented,yes,Graphic_Designer,Ambattur,Tamil_Nadu,12,13,0
41752,1685809,48,18,single,rented,yes,Physician,South_Dumdum,West_Bengal,3,12,0
91073,3354920,51,12,single,rented,yes,Computer_hardware_engineer,Vadodara,Gujarat,4,11,0
84239,6879127,26,12,single,rented,no,Economist,Ratlam,Madhya_Pradesh,3,12,0
63239,4205428,49,11,single,rented,yes,Technical_writer,Howrah,West_Bengal,10,13,0
42598,5917275,53,19,single,rented,no,Scientist,Kolhapur,Maharashtra,7,12,0
65942,6640673,30,15,single,rented,yes,Chemical_engineer,Vadodara,Gujarat,6,11,0
16604,2336237,66,6,single,rented,no,Financial_Analyst,Rajkot,Gujarat,4,10,0
4124,8660614,24,18,single,rented,yes,Army_officer,Danapur,Bihar,4,14,0
82980,8929413,48,19,single,rented,no,Psychologist,Siwan[32],Bihar,10,11,0
46327,4803487,63,13,single,rented,yes,Petroleum_Engineer,Burhanpur,Madhya_Pradesh,12,13,0
74293,3023675,75,20,single,rented,no,Air_traffic_controller,Tumkur,Karnataka,3,13,0
67574,7686186,69,15,single,owned,yes,Air_traffic_controller,Bhiwandi,Maharashtra,4,13,0
24332,4380994,35,10,single,rented,yes,Air_traffic_controller,New_Delhi,Delhi,4,14,0
66559,4387681,49,0,single,rented,no,Official,Bulandshahr,Uttar_Pradesh,0,10,0
90746,2045384,52,5,single,rented,no,Economist,Tirunelveli,Tamil_Nadu,5,10,0
7435,4949034,22,16,single,rented,yes,Physician,Eluru[25],Andhra_Pradesh,14,12,0
76422,972554,54,13,single,rented,yes,Comedian,Barasat,West_Bengal,13,12,0
86103,3972528,38,16,single,norent_noown,yes,Hotel_Manager,Motihari[34],Bihar,6,12,0
16651,1988524,50,6,single,rented,no,Surveyor,Jaipur,Rajasthan,6,13,1
51799,4940114,43,8,single,rented,no,Economist,Kulti,West_Bengal,8,10,1
63798,4139062,31,11,single,rented,no,Industrial_Engineer,Sonipat,Haryana,11,13,0
58014,7751529,71,17,single,rented,no,Civil_servant,Sagar,Madhya_Pradesh,3,10,0
52980,2624615,66,4,single,rented,yes,Computer_hardware_engineer,Vijayawada,Andhra_Pradesh,4,12,0
56133,140981,36,17,single,rented,yes,Consultant,Buxar[37],Bihar,9,12,0
30625,7535330,27,17,single,rented,yes,Computer_hardware_engineer,Navi_Mumbai,Maharashtra,5,10,1
92379,3729339,73,3,single,rented,no,Biomedical_Engineer,Bidhannagar,West_Bengal,3,14,0
49108,1306929,66,14,single,rented,no,Engineer,Raichur,Karnataka,11,10,0
75802,3278154,56,20,single,rented,no,Technology_specialist,Gorakhpur,Uttar_Pradesh,6,12,0
98244,249273,33,18,single,rented,no,Engineer,Amaravati,Andhra_Pradesh,9,14,0
53818,2154544,45,5,single,rented,no,Graphic_Designer,Bhagalpur,Bihar,4,14,0
13306,5279919,38,19,single,owned,no,Financial_Analyst,Kumbakonam,Tamil_Nadu,3,10,1
1264,8344425,79,17,single,rented,no,Industrial_Engineer,Gopalpur,West_Bengal,3,13,0
8540,5891297,51,9,single,rented,no,Economist,Vasai-Virar,Maharashtra,9,10,0
57066,8502580,66,5,single,rented,yes,Chemical_engineer,Sonipat,Haryana,5,10,0
56625,2672719,67,16,single,rented,no,Web_designer,Khammam,Telangana,14,10,0
39387,2592581,62,20,single,rented,yes,Aviator,Jalna,Maharashtra,14,10,0
51994,3959820,78,9,married,rented,no,Civil_engineer,Darbhanga,Bihar,9,10,1
82972,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,1
90387,894168,26,20,single,rented,yes,Hotel_Manager,Nashik,Maharashtra,14,14,1
42629,2528206,65,6,single,rented,no,Architect,Coimbatore,Tamil_Nadu,6,10,0
37306,5938764,62,12,single,owned,yes,Flight_attendant,Sikar,Rajasthan,12,14,0
59333,9482746,68,10,single,rented,no,Physician,Indore,Madhya_Pradesh,6,11,0
45907,1435004,50,2,single,rented,yes,Microbiologist,Kavali,Andhra_Pradesh,2,14,0
18395,1208514,72,6,single,rented,no,Analyst,Deoghar,Jharkhand,6,10,0
97817,7172998,36,16,single,rented,no,Dentist,Kurnool[18],Andhra_Pradesh,9,13,0
10846,3449511,50,19,single,rented,yes,Computer_hardware_engineer,Rajpur_Sonarpur,West_Bengal,3,14,0
52670,4409735,54,2,single,rented,no,Fashion_Designer,Mirzapur,Uttar_Pradesh,2,10,1
396,321358,78,17,single,rented,no,Dentist,Alwar,Rajasthan,9,13,1
58842,4114765,50,20,single,rented,no,Hotel_Manager,Adoni,Andhra_Pradesh,12,10,0
16489,854917,34,0,single,rented,no,Architect,Medininagar,Jharkhand,0,13,0
58047,6533070,43,16,single,rented,yes,Fashion_Designer,Nadiad,Gujarat,6,13,0
47459,8986429,70,9,single,rented,no,Consultant,Muzaffarpur,Bihar,9,12,0
54593,1413733,25,2,single,rented,yes,Architect,Sri_Ganganagar,Rajasthan,2,14,0
74797,6496851,27,1,single,rented,yes,Architect,Khammam,Telangana,1,14,1
85504,9644063,24,19,single,rented,no,Consultant,North_Dumdum,West_Bengal,9,14,0
61456,7951428,63,12,single,rented,yes,Hotel_Manager,Chinsurah,West_Bengal,8,11,0
99399,8284930,27,17,single,rented,no,Comedian,Amravati,Maharashtra,8,11,0
32100,618077,34,17,single,rented,no,Physician,Katni,Madhya_Pradesh,11,12,0
25169,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,0
74475,8909885,22,3,married,rented,yes,Computer_operator,Darbhanga,Bihar,3,11,0
74487,640220,35,11,single,rented,no,Air_traffic_controller,Mirzapur,Uttar_Pradesh,9,14,0
6859,8845611,37,14,single,rented,no,Physician,Avadi,Tamil_Nadu,10,13,0
98684,5223754,56,3,single,rented,no,Mechanical_engineer,Sambalpur,Odisha,3,13,0
99982,8497267,65,6,single,rented,no,Civil_engineer,Madanapalle,Andhra_Pradesh,6,12,0
44553,7861257,39,7,single,rented,yes,Magistrate,Rampur,Uttar_Pradesh,7,11,0
28476,2662346,27,17,single,rented,no,Engineer,Aurangabad,Maharashtra,8,11,0
48482,8973412,54,7,single,rented,no,Designer,Salem,Tamil_Nadu,5,12,0
38188,5169846,54,13,single,rented,no,Magistrate,Nellore[14][15],Andhra_Pradesh,5,10,0
99629,8939580,50,3,single,rented,yes,Physician,Pallavaram,Tamil_Nadu,3,13,0
17280,329515,50,10,single,rented,no,Computer_hardware_engineer,Dharmavaram,Andhra_Pradesh,4,11,0
96050,3140216,22,9,single,rented,no,Financial_Analyst,Amroha,Uttar_Pradesh,6,10,0
69787,2757339,22,11,single,rented,no,Computer_hardware_engineer,Rajkot,Gujarat,6,11,0
12197,8845611,37,14,single,rented,no,Physician,Avadi,Tamil_Nadu,10,13,0
1226,4069436,67,6,single,rented,yes,Design_Engineer,Ballia,Uttar_Pradesh,5,13,1
40404,4813006,52,16,single,owned,yes,Chartered_Accountant,Nizamabad,Telangana,4,11,0
6409,1714140,27,10,single,rented,yes,Politician,Howrah,West_Bengal,10,10,1
21663,4995211,68,9,single,rented,no,Firefighter,Akola,Maharashtra,9,11,0
61337,6152081,66,8,single,rented,no,Technology_specialist,Kanpur,Uttar_Pradesh,3,12,0
44294,5420974,27,14,single,rented,no,Hotel_Manager,Narasaraopet,Andhra_Pradesh,12,12,0
70291,8769550,23,13,single,rented,no,Computer_hardware_engineer,Ghaziabad,Uttar_Pradesh,9,10,1
85988,7424998,33,9,single,rented,no,Psychologist,Panihati,West_Bengal,6,13,0
6956,238772,25,16,single,rented,no,Surveyor,Motihari[34],Bihar,14,13,0
95136,2582117,54,11,single,rented,yes,Architect,Karnal,Haryana,3,14,0
74156,6965955,68,7,single,rented,no,Economist,Jalna,Maharashtra,7,12,0
24347,2844373,28,3,single,rented,no,Psychologist,Vasai-Virar,Maharashtra,3,11,1
87989,2824175,54,0,single,rented,no,Chef,Serampore,West_Bengal,0,10,0
31352,4253315,66,7,single,rented,no,Chemical_engineer,Vasai-Virar,Maharashtra,7,11,0
93375,6501844,79,14,single,rented,yes,Engineer,Bhopal,Madhya_Pradesh,13,14,0
4861,2803526,29,20,single,rented,no,Secretary,Bathinda,Punjab,14,12,0
80979,9482746,68,10,single,rented,no,Physician,Indore,Madhya_Pradesh,6,11,1
59820,4614035,42,15,single,rented,no,Flight_attendant,Miryalaguda,Telangana,13,14,0
90806,3883838,62,19,single,rented,no,Web_designer,Chapra,Bihar,13,13,1
77702,9700346,74,4,married,rented,yes,Chartered_Accountant,Nellore[14][15],Andhra_Pradesh,4,11,0
22651,9032196,68,11,single,rented,yes,Statistician,Solapur,Maharashtra,11,13,0
31515,9084072,22,10,single,rented,no,Technical_writer,Mysore[7][8][9],Karnataka,4,13,1
16677,220528,72,18,married,rented,no,Technology_specialist,Hapur,Uttar_Pradesh,4,12,0
52949,6926928,24,11,single,rented,no,Chef,Hospet,Karnataka,5,14,0
75956,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0
15468,8492508,67,18,single,rented,no,Chemical_engineer,Dewas,Madhya_Pradesh,12,13,0
57325,2537374,45,6,single,rented,yes,Financial_Analyst,Agra,Uttar_Pradesh,3,10,0
9467,6451557,40,7,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,7,14,0
14569,4804143,24,16,single,rented,yes,Civil_engineer,Bhatpara,West_Bengal,8,11,0
83970,8701440,27,15,married,rented,no,Computer_hardware_engineer,Bharatpur,Rajasthan,5,13,0
65309,4796189,51,16,single,rented,no,Fashion_Designer,Saharanpur,Uttar_Pradesh,12,12,0
83829,6272029,49,12,single,rented,no,Drafter,Sagar,Madhya_Pradesh,7,10,0
60168,9266153,67,14,single,rented,no,Computer_hardware_engineer,Dhule,Maharashtra,9,11,0
20472,7415733,25,0,single,rented,no,Hotel_Manager,Gurgaon,Haryana,0,12,0
28005,6660597,40,2,single,rented,yes,Mechanical_engineer,Fatehpur,Uttar_Pradesh,2,14,0
82026,9247929,48,4,single,rented,yes,Geologist,Surendranagar_Dudhrej,Gujarat,3,13,0
54863,1259577,66,15,single,rented,no,Economist,Machilipatnam,Andhra_Pradesh,3,10,0
